0.0000000000
0.0000000000
0.0000000000
2.0000000000
2.0000000000
14.0000000000
14.0000000000
14.0000000000
15.0000000000
15.0000000000
15.0000000000
15.0000000000
16.0000000000
16.0000000000
16.0000000000
31.0000000000
31.0000000000
31.0000000000
32.0000000000
32.0000000000
32.0000000000
33.0000000000
33.0000000000
33.0000000000
33.0000000000
33.0000000000
34.0000000000
34.0000000000
34.0000000000
41.0000000000
44.0000000000
47.0000000000
