luxcomp-2.2,UNKNOWN,2025/08/07
0.0000,796.1810,752.7131,743.8401,783.2393,760.5306,764.2683,770.9309,777.7437,785.9353,793.9480,802.8421,813.8103,823.6706,833.1083,845.7119,853.4988,863.3135,870.9040,878.9286,889.9571,900.1567,917.7516,911.5333,921.2440,932.4210,938.0111,950.6329,941.4405,942.5663,946.7595,945.2298,949.4921,952.9639,946.9738,946.3068,946.6869,946.0119,947.5822,945.1766,945.6294,941.0405,938.8841,938.2659,937.7333,935.1028,935.5302,936.8603,933.6686,931.8964,930.2679,929.6119,932.7932,927.4722,929.0905,925.4575,925.4921,924.1067,923.9913,923.5917,925.7242,924.1575,943.0746,933.4000,932.5766,925.4186,925.3818,924.0413,926.2845,925.4762,928.3282,932.4861,937.9889,929.9873,928.8302,933.3421,929.9837,933.2809,933.1563,933.5437,932.1512,931.1234,937.8401,934.2925,939.2413,937.1032,937.9032,937.8865,942.9702,939.4222,938.6135,940.0258,938.8441,938.7325,945.9429,943.5393,948.0448,948.1071,942.8012,945.3329,947.9115,946.8766,947.3754,945.5187,947.4413,948.1194,949.5076,954.2964,950.4516,954.2155,952.3361,952.0706,956.3405,961.2988,955.6964,955.2667,959.7865,962.9405,959.4440,961.2492,963.6639,962.8321,967.0833,967.7147,965.3131,983.2361,972.9770,973.2758,971.2702,974.0746,972.7663,974.6448,976.3063,977.7686,982.1083,978.8992,982.5440,981.5191,982.8587,984.5476,986.0877,988.7932,990.1758,992.6377,994.3313,996.2115,997.4758,1001.8742,1002.0980,1004.0802,1006.6091,1009.8436,1021.7822,1013.3472,1014.9917,1019.9976,1017.7933,1024.4492,1024.5163,1029.1107,1029.5036,1032.4325,1040.2865,1160.5940,1051.2623,1050.4583,1046.0782,1046.4381,1050.7813,1052.9127,1054.3671,1059.2909,1061.2472,1062.4536,1065.9178,1068.4722,1072.4218,1075.4508,1075.5865,1083.8115,1081.2194,1082.1099,1085.4417,1087.3103,1090.9369,1093.3270,1095.8845,1098.3266,1104.6933,1105.8544,1110.3329,1111.6579,1111.3071,1117.1218,1121.6357,1120.3512,1124.5710,1125.1488,1133.7532,1132.5694,1145.8794,1145.1746,1143.2103,1156.3004,1159.1548,1153.5060,1163.6179,1160.1627,1167.4333,1170.2738,1175.4857,1183.1730,1184.0778,1192.9306,1194.5385,1220.0635,1198.5258,1204.1540,1207.8091,1217.2929,1222.6786,1225.2151,1229.2647,1237.0635,1232.4802,1245.6298,1244.1770,1244.8496,1246.7421,1264.7024,1265.7619,1276.8190,1266.1143,1271.3980,1278.7730,1275.6540,1285.6429,1293.4679,1290.9972,1293.1746,1301.3163,1304.4381,1309.1826,1323.5488,1327.1290,1328.2905,1322.5000,1327.5913,1337.7575,1345.8813,1353.3706,1353.2425,1360.7873,1365.2191,1372.6488,1382.0218,1382.0686,1392.3139,1391.1932,1394.3242,1408.1325,1410.1282,1416.3524,1426.2814,1428.7865,1436.6222,1448.4714,1453.2695,1455.1595,1470.9413,1475.2472,1516.9536,1486.6774,1499.3536,1508.7611,1508.7210,1515.2722,1534.4496,1546.5873,1533.2738,1551.4171,1563.4512,1587.3809,1570.2877,1585.2369,1611.3821,1600.4952,1623.8254,1611.5921,1621.6798,1629.9397,1652.9433,1646.8992,1662.3456,1677.8992,1681.6703,1676.7222,1666.5984,1698.8417,1694.9849,1711.4679,1721.6980,1712.5071,1711.1270,1737.6746,1758.7901,1752.1555,1751.0579,1753.7056,1766.5937,1765.6163,1780.1885,1798.7476,1808.9675,1814.4159,1810.0722,1830.6690,1829.3329,1843.2444,1844.5794,1855.5885,1896.5409,1884.7397,1900.9087,1905.9409,1932.8817,1937.9980,1944.7107,1971.3675,1985.1500,1998.4555,2002.5421,2019.3464,2050.1290,2075.0568,2080.1555,2116.1464,2134.8992,2139.1813,2171.4040,2196.8508,2228.8373,2229.1671,2262.5778,2304.1575,2319.8492,2336.3071,2377.8456,2417.2865,2451.0778,2456.6222,2484.0151,2522.2409,2557.2627,2581.5695,2640.9917,2658.3397,2703.8575,2727.0401,2769.5837,2805.4091,2854.9028,2867.8552,2931.8052,2964.9456,3031.3194,3036.4107,3114.3988,3147.2639,3193.0651,3247.1960,3267.1087,3317.5329,3344.0282,3392.5309,3455.2456,3478.2369,3552.1131,3571.2932,3623.7599,3644.6980,3669.8639,3736.0230,3756.1568,3805.8107,3834.3722,3857.8131,3919.4222,3931.0655,4008.5536,4041.3564,4047.4480,4096.8111,4127.6560,4181.4052,4207.3579,4226.7151,4268.1841,4291.6294,4334.6353,4357.6710,4385.0072,4421.4595,4474.1389,4496.0468,4508.0286,4545.1603,4571.3123,4617.9048,4638.6809,4688.6540,4701.0000,4736.7040,4771.9940,4821.8619,4830.4079,4857.0060,4915.3286,4962.8695,4983.6187,5039.4302,5069.0012,5082.5976,5093.2849,5199.1218,5205.7175,5227.6718,5330.2671,5363.0060,5383.8548,5411.8595,5484.5571,5477.2222,5543.2984,5580.5314,5649.8897,5672.4619,5784.0377,5751.7393,5849.2694,5846.1226,5907.6210,5977.8274,6006.0806,6049.4381,6099.2524,6109.7941,6238.9369,6275.5214,6279.1528,6362.4155,6420.1738,6493.0369,6541.1536,6581.7060,6640.2448,6653.3246,6777.8754,6770.9770,6835.7639,6899.5337,6999.0476,7007.0278,7111.6313,7163.9175,7164.0996,7298.7083,7298.0008,7379.7742,7433.5762,7501.5464,7535.4611,7607.9282,7682.8968,7724.2048,7781.9131,7829.5214,7892.5405,7918.9294,7975.4718,8030.8790,8098.8440,8123.7932,8172.1091,8215.4266,8266.3607,8274.4667,8324.5059,8388.9544,8441.8682,8469.4683,8536.4504,8521.9956,8524.7333,8670.5361,8628.9377,8642.0389,8700.0186,8702.4766,8752.0619,8794.4000,8785.0230,8846.5548,8810.9667,8849.8032,8861.1520,8933.5627,8894.1361,9004.4571,8983.1206,9000.9306,9031.2409,9123.1504,9062.4813,9146.0254,9118.2996,9194.7905,9225.9798,9221.1195,9218.9099,9276.0702,9295.0639,9339.7845,9345.7691,9385.4294,9451.2488,9410.2278,9501.7881,9635.4313,9474.2575,9601.8179,9600.2702,9680.1448,9697.7083,9679.2853,9713.9440,9725.5579,9830.3948,9853.4385,9910.4163,9970.8472,9970.4762,9973.3274,10075.9583,10147.0853,10149.4250,10250.1401,10153.0822,10295.9099,10306.7428,10411.3675,10489.2560,10476.5127,10581.6456,10611.6798,10628.8750,10779.4278,10790.5778,10877.6833,10927.7686,10928.5929,11092.6484,11092.2103,11164.7678,11142.4837,11183.9917,11329.8226,11378.7127,11349.6111,11480.4691,11563.2159,11600.4706,11625.9135,11772.7583,11771.9135,11863.1643,11912.4302,12054.2647,12041.9373,12195.0333,12190.4917,12246.5821,12302.3798,12389.2913,12421.7262,12552.3770,12543.2032,12603.5762,12674.1873,12753.9333,12753.0611,12837.3671,12952.1984,12907.1976,13037.1258,12966.6814,13054.2064,13169.4647,13208.2996,13154.9111,13287.8250,13317.9861,13311.8099,13417.3119,13325.9929,13500.6837,13460.2159,13452.8000,13499.1353,13527.5706,13529.4798,13596.8456,13590.2750,13648.3746,13600.2246,13666.3076,13613.8091,13752.3988,13636.2897,13732.3845,13732.0750,13690.0952,13757.9710,13699.3802,13777.1774,13670.4234,13900.2115,13749.3191,13756.8639,13855.6778,13732.8365,13731.4357,13790.4877,13770.2905,13842.2651,13838.5667,13736.7234,13781.0988,13842.3627,13735.4885,13836.4480,13832.9040,13820.5937,13847.6163,13813.6675,13813.4361,13889.0809,13859.3274,13905.4500,13839.5925,13965.5758,13932.3825,13943.1683,13898.9464,13945.7647,13900.3647,14017.9468,13977.8683,13931.4571,14035.1437,14119.8087,13893.5893,14120.5321,14066.6397,14149.6254,14037.5754,14112.5726,14084.4385,14181.9988,14221.3952,14173.1952,14212.2270,14230.6071,14317.4484,14268.1730,14269.6829,14262.9210,14370.9794,14220.7861,14382.3667,14383.1155,14429.3393,14538.4679,14598.0651,14409.5282,14601.9734,14536.0226,14557.4079,14766.1210,14569.7635,14776.4520,14740.4063,14804.2476,14737.1004,14837.1294,14685.2218,14879.1996,14944.2623,14948.1778,15018.9298,14974.2032,15009.5607,15029.3099,15062.5988,15236.2036,15122.1270,15184.2448,15268.5563,15118.4115,15292.8885,15266.1933,15349.3540,15257.7206,15442.2210,15476.3333,15479.0968,15407.8369,15489.7702,15504.5933,15408.0750,15476.5968,15571.5944,15542.2552,15671.3841,15678.0595,15661.9329,15645.0262,15678.3814,15681.2960,15606.2075,15745.5373,15789.7135,15763.6032,15630.2937,15720.6758,15755.7250,15773.2540,15722.1857,15797.1385,15863.3099,15847.9326,15718.4262,15797.7687,15832.9917,15720.2143,15776.5746,15714.5500,15804.0952,15677.8139,15730.4318,15675.3341,15639.2663,15716.2841,15713.6544,15628.5178,15631.5714,15671.9067,15691.3238,15595.2139,15634.3147,15547.1004,15541.2290,15462.2897,15448.3909,15471.5960,15517.7925,15364.7766,15427.0853,15455.2698,15493.2468,15326.9599,15365.3186,15380.9627,15331.1968,15269.9655,15327.4611,15205.4210,15241.5869,15259.2060,15215.0488,15228.8615,15224.7738,15059.8413,15192.1496,15076.2631,15166.0052,15006.3817,14961.9686,15016.5111,14990.2889,14986.7817,15045.1008,14941.3647,14950.7734,14971.4151,14891.8448,14930.4064,14934.3421,14901.9389,14830.9885,14814.7631,14933.8044,14795.5575,14820.9337,14783.7706,14828.6551,14817.1976,14816.8171,14754.7611,14786.9048,14740.3929,14801.7274,14704.7032,14824.1694,14640.6456,14812.4369,14774.4770,14708.3008,14686.4143,14843.1167,14641.9841,14658.3206,14781.5222,14752.4460,14698.2528,14761.0198,14822.7504,14706.5448,14704.4056,14577.1488,14678.3409,14667.5460,14756.3397,14683.4071,14718.4528,14762.5171,14796.6651,14711.5314,14775.0377,14827.4401,14799.6222,14744.8762,14718.9345,14739.4694,14865.0020,14820.0111,14848.8119,14783.2520,14738.8861,14771.6671,14938.2579,14826.5476,14842.2075,14870.0599,14897.1361,14891.0627,14839.8103,14984.9135,14892.9357,15006.6651,14932.3905,14941.9298,14962.4286,15012.5496,14948.3012,15009.8159,14923.9194,15035.0016,15036.6183,14900.4825,15023.4615,15038.4913,15078.3766,14909.7337,15131.6258,15061.3683,15031.4881,15093.1409,14996.7151,15078.5464,15063.5373,15001.9548,15080.4250,15108.9040,15033.6520,14999.9361,15052.6421,15037.4698,14965.5631,15003.5671,15015.5206,14994.7547,15007.2829,14961.8186,14953.8857,14967.7087,14908.3933,14983.9464,14962.2675,14996.2837,14907.0671,14953.9353,14899.3401,14877.8829,14896.1881,14858.2195,14784.8484,14844.6845,14790.0865,14774.3845,14787.0825,14850.5500,14681.7318,14713.7865,14696.2202,14629.9270,14555.3059,14605.7345,14558.3552,14596.6575,14475.6139,14477.0060,14511.1869,14356.5195,14427.5258,14408.1929,14391.9393,14308.6452,14337.4294,14213.8000,14260.3143,14271.9294,14213.5925,14154.6960,14086.8877,14058.3734,13998.4266,14018.9726,13911.1139,13955.7976,13910.9663,13838.7639,13822.6448,13760.4325,13781.6925,13720.5552,13709.2032,13636.7345,13625.7218,13542.4214,13525.6210,13391.7929,13520.1746,13346.2726,13336.4032,13411.2746,13295.5901,13264.0960,13228.4127,13209.4909,13156.1186,13108.7190,13092.6794,13039.5496,13051.9750,13079.2274,13026.0127,12910.2933,12934.8817,12924.6980,12801.1131,12832.7627,12841.3238,12775.0750,12686.2738,12808.7909,12643.6520,12696.4377,12557.2976,12676.0885,12589.6790,12525.0746,12582.9333,12492.3087,12469.3163,12451.7159,12388.3139,12283.8893,12416.7619,12371.9052,12431.8036,12399.6266,12242.2044,12233.7972,12351.8472,12272.4849,12100.3448,12209.4437,12131.1123,12204.4933,12273.3127,12077.0964,12147.8369,12036.7242,12185.0687,12046.7353,11998.9810,12051.2750,12157.9004,12014.7738,12052.2278,12049.4587,12054.8254,12069.1782,11963.6579,11904.2310,12007.3643,11943.5135,11898.1087,11927.0841,11883.4250,11885.7675,11826.7917,11928.7313,11889.3552,11632.3968,11800.1659,11843.6821,11786.9619,11778.0008,11772.4286,11811.4524,11770.1734,11726.5893,11768.0195,11778.3972,11747.7234,11750.0532,11696.5274,11725.5484,11752.7210,11695.8286,11730.3167,11612.3290,11696.2409,11631.0829,11624.6071,11648.1397,11667.3436,11586.0203,11623.7472,11583.5583,11545.3190,11581.0266,11506.6425,11581.8996,11593.6901,11558.4175,11555.7310,11630.8595,11601.3770,11612.2580,11484.3024,11517.9393,11577.2135,11561.9441,11644.3381,11465.7329,11518.6333,11474.4893,11475.5155,11474.7528,11504.2317,11530.2524,11446.2643,11460.3758,11414.5917,11488.3980,11440.2738,11408.5119,11483.1778,11490.9472,11485.3540,11462.4945,11426.1964,11411.0222,11396.6925,11361.7996,11464.5298,11339.6607,11403.6730,11414.9369,11368.6742,11315.1214,11329.1472,11356.0944,11257.8413,11360.9921,11258.8726,11258.6809,11241.0171,11291.5000,11225.9992,11304.5861,11244.6484,11224.3325,11224.7087,11212.5171,11203.0119,11167.7603,11152.8663,11129.0365,11132.5425,11214.8559,11111.7698,11079.7607,11014.8996,11055.1234,10968.6246,11006.5794,11028.6853,10932.9079,10890.5607,10901.5111,10889.9349,10875.3893,10895.3861,10807.9242,10815.7333,10815.3262,10830.2924,10765.5532,10722.6278,10708.4611,10751.6075,10692.1198,10636.7266,10633.6972,10639.1385,10557.1949,10554.1718,10561.3647,10489.1139,10425.5504,10471.4258,10430.7111,10414.4210,10325.4988,10308.2060,10278.1425,10261.2484,10226.5655,10235.9881,10202.3734,10153.9619,10065.8143,10059.8742,10121.1254,9982.0234,10034.6738,9938.0758,9912.7238,9926.5290,9855.0167,9818.1710,9817.3206,9788.9143,9735.1222,9699.9075,9697.6484,9689.6317,9657.4544,9641.6968,9588.7893,9525.0040,9479.6897,9465.6444,9413.1730,9416.3861,9346.8325,9315.6548,9334.8468,9237.1801,9241.5024,9148.9579,9187.9433,9058.3988,9075.2468,9022.9532,9009.0155,8980.0567,8908.8202,8894.8603,8883.2520,8814.6683,8836.7381,8745.2246,8752.6945,8724.8623,8709.6373,8695.1155,8686.3385,8632.3369,8700.9790,8554.3714,8578.7127,8529.2087,8563.9790,8438.4421,8412.8171,8435.8536,8373.4309,8379.6635,8353.1758,8288.5583,8305.4865,8317.3242,8270.0651,8224.0702,8210.2306,8131.8738,8173.6520,8129.5948,8135.6528,8063.5687,8067.7480,8044.0095,8026.4016,7996.3897,8014.1393,7907.2619,7959.8587,7924.2552,7836.0433,7873.8690,7822.5782,7818.9484,7805.2837,7754.4829,7795.5008,7779.0996,7698.7698,7721.0413,7584.5075,7582.5675,7628.9198,7590.6829,7539.8294,7551.5179,7528.8198,7559.7230,7548.6064,7580.9841,7459.5330,7461.5147,7461.5682,7347.2786,7326.9643,7395.4055,7347.0437,7347.1484,7327.4567,7285.8976,7326.4397,7242.6921,7190.4516,7247.8302,7190.1052,7236.3821,7152.8393,7229.1770,7197.0131,7197.1476,7160.3845,7120.2949,7072.0552,7012.1004,7044.5841,7064.7917,7007.8794,7111.5464,7000.2790,6930.2274,7011.8786,6919.6337,6953.6623,6864.8762,6962.3889,6942.8063,6856.2802,6853.7782,6793.0615,6898.8575,6774.0413,6750.3897,6808.1230,6722.5222,6747.5917,6731.8996,6707.8179,6722.1571,6654.9988,6714.0734,6632.6441,6676.5742,6610.2381,6634.3119,6593.6480,6590.6678,6588.4274,6568.2929,6571.5123,6571.7040,6534.9262,6492.7151,6582.7151,6564.9575,6543.3853,6528.6540,6550.1714,6550.1579,6524.9405,6547.8238,6536.7722,6503.7056,6549.1639,6593.6294,6605.2238,6581.7580,6516.6333,6615.4980,6599.0187,6549.6012,6626.5865,6652.0988,6656.5428,6610.5663,6614.3210,6641.6579,6642.0552,6668.4127,6676.0353,6689.5798,6690.3290,6667.9730,6673.7722,6691.4984,6724.4258,6655.9821,6709.8925,6650.0052,6673.7805,6758.5631,6701.0909,6728.6472,6716.2869,6761.0417,6705.0444,6771.6206,6715.2988,6730.9778,6749.5413,6722.4008,6735.6238,6708.3706,6701.9218,6696.3075,6730.7079,6700.1853,6745.1504,6707.4861,6712.8210,6738.3182,6687.1877,6733.2778,6668.4984,6662.4000,6701.6377,6656.7579,6664.3381,6683.8980,6670.2468,6611.3968,6654.2266,6628.4829,6632.0024,6599.1429,6627.1909,6606.3445,6585.7758,6582.5909,6568.6865,6554.2611,6575.3548,6525.1675,6500.7083,6524.1941,6511.2036,6466.6857,6495.4476,6478.6397,6479.6976,6418.7536,6439.1389,6450.1436,6385.7012,6393.4016,6403.9306,6363.7071,6377.6508,6354.9071,6373.6678,6290.1762,6296.2865,6296.9468,6294.4456,6282.8528,6240.3143,6299.9591,6239.3008,6201.8746,6211.6127,6197.8274,6148.7147,6180.6305,6109.1905,6120.3865,6078.6409,6081.7627,6067.9583,6073.9238,6077.2607,6023.1595,6030.5254,5967.5683,5965.9504,5986.6865,5934.8984,5946.3944,5955.0250,5907.2337,5883.8552,5868.8270,5865.1317,5839.0619,5808.6064,5814.3702,5773.7329,5793.2659,5767.5099,5721.5925,5721.0635,5736.8452,5680.8833,5656.8436,5632.0948,5652.8119,5615.1579,5596.6044,5591.0782,5543.1381,5517.6143,5492.9702,5500.6048,5481.2119,5473.1476,5433.0500,5421.0754,5415.8674,5350.8702,5371.5448,5343.8647,5288.3988,5273.5615,5263.8722,5246.6932,5198.3107,5219.7881,5173.4810,5167.1135,5122.4909,5130.8948,5096.8532,5064.0742,5030.0627,5029.1710,5004.9861,4979.2853,4973.4917,4950.9250,4939.3806,4888.9452,4872.4075,4839.2794,4862.0186,4802.7520,4800.7964,4796.4325,4788.9583,4758.5436,4749.0250,4726.3619,4713.7143,4712.7325,4701.4183,4682.5885,4688.2278,4665.5698,4662.8091,4647.6853,4603.8389,4606.2893,4617.6246,4593.1187,4574.4246,4580.9952,4581.0314,4558.6667,4559.7230,4567.8349,4504.1996,4560.6738,4525.9413,4557.2671,4544.9159,4514.4945,4541.5032,4578.7548,4540.7159,4507.9714,4518.7099,4539.2131,4499.0762,4496.5754,4514.5044,4503.7075,4500.6067,4493.3492,4498.2964,4534.0778,4512.1940,4491.4806,4532.5702,4465.4000,4502.3746,4486.9095,4495.4258,4474.9317,4460.2794,4504.2441,4491.2028,4461.1036,4485.9238,4453.2797,4482.1659,4492.9837,4507.8964,4485.3687,4482.4603,4446.2663,4464.4103,4495.8591,4460.5964,4497.2167,4487.1960,4459.1532,4482.2199,4485.4568,4491.8381,4470.6929,4463.8893,4483.1718,4479.1595,4467.3988,4483.2790,4433.6111,4456.4647,4455.5905,4473.5500,4436.0841,4484.1484,4457.3270,4449.3806,4431.4468,4429.3770,4447.2595,4416.8310,4406.4897,4471.0417,4397.9623,4421.8508,4411.0948,4417.6683,4393.2893,4410.3702,4375.0631,4386.7615,4380.8413,4350.5151,4371.1706,4402.3877,4371.8044,4361.7341,4319.4528,4337.7405,4335.2583,4314.4913,4311.7964,4323.8329,4314.4052,4282.7151,4294.2706,4262.2147,4280.6012,4281.0742,4250.9619,4237.2659,4249.3266,4219.9242,4248.1071,4202.9401,4195.9329,4205.5528,4215.6623,4175.0329,4209.2325,4168.6849,4145.3778,4151.3524,4176.2103,4107.2234,4095.6452,4116.9579,4078.6627,4107.4560,4113.5699,4085.9262,4073.3623,4075.0813,4063.8361,4027.5076,4033.9635,4006.8099,4021.6980,4042.9028,3992.9222,3956.7361,3954.5238,3960.6885,3961.4742,3953.1163,3932.2968,3911.8559,3938.8056,3919.9425,3909.8556,3894.0611,3874.6492,3906.8556,3881.7615,3855.7675,3839.7587,3826.9543,3838.0929,3799.6512,3808.0861,3810.5075,3786.3611,3787.3318,3779.0794,3776.0187,3750.8869,3729.8881,3739.7198,3709.4611,3690.6119,3700.8147,3705.5437,3679.8575,3677.4667,3668.1135,3639.4484,3630.8976,3641.4107,3605.8790,3590.5127,3589.6691,3598.3833,3582.8730,3548.9405,3546.4504,3561.1178,3516.3631,3507.9754,3517.5445,3515.1433,3512.6853,3487.8857,3469.5635,3460.1365,3468.4651,3454.7932,3450.3381,3436.5802,3426.6786,3417.1742,3411.3607,3405.5722,3388.7655,3373.0544,3344.8667,3362.6349,3355.9528,3334.4484,3315.3044,3302.5595,3302.6822,3286.9702,3296.2385,3270.2548,3266.5591,3254.6726,3257.1770,3237.2758,3226.8373,3215.7202,3213.3806,3190.0075,3200.4194,3177.8528,3166.0381,3153.1730,3149.1770,3146.8941,3135.5603,3129.6198,3118.9206,3110.0532,3100.5984,3091.3413,3076.6087,3062.7817,3052.1190,3048.3956,3043.1008,3040.1381,3022.8564,3014.3968,2997.9659,2990.3175,2982.0139,2980.7262,2973.2698,2958.1663,2956.5766,2939.5675,2933.0817,2926.1579,2911.9571,2898.7837,2898.8929,2879.5944,2879.2571,2874.2952,2870.4865,2857.9302,2841.3655,2835.4651,2826.0028,2829.3087,2799.3984,2799.9234,2785.5349,2792.6675,2770.6175,2755.9742,2760.4115,2750.9139,2738.1952,2719.6940,2720.7750,2710.2421,2702.8579,2691.4500,2696.6659,2678.7508,2668.8222,2652.8318,2652.1341,2656.4294,2634.8282,2632.7877,2621.4115,2616.2742,2604.6182,2591.0099,2584.0195,2584.2941,2571.3357,2570.5548,2561.4619,2541.8314,2531.0274,2533.2425,2513.2599,2509.8548,2506.1214,2490.6437,2473.9647,2471.4091,2470.8587,2462.8881,2452.8298,2447.4595,2441.7234,2434.2575,2423.4421,2422.4329,2403.8377,2408.2349,2397.4381,2379.7786,2380.2933,2369.6313,2360.1127,2358.7611,2336.3937,2329.8317,2327.2194,2317.5444,2315.7579,2302.7810,2306.2036,2290.3980,2276.3147,2278.0825,2268.1476,2265.2218,2256.7932,2248.5575,2237.6655,2228.4806,2228.4155,2222.9524,2201.7786,2197.4143,2195.1063,2191.4448,2167.6595,2164.0393,2158.9143,2151.5282,2152.1913,2140.7671,2132.1964,2125.4909,2118.0139,2112.6984,2109.7730,2101.6524,2090.0702,2084.7972,2076.5131,2066.9802,2065.3270,2051.2516,2042.1222,2039.9468,2023.4349,2017.4397,2027.9433,2009.4694,2007.9619,1999.8174,1993.5282,1985.5794,1987.5754,1976.9921,1966.1544,1958.5849,1961.4425,1949.2337,1943.4917,1939.4663,1927.4706,1922.2690,1914.4774,1910.9095,1902.6099,1897.0738,1896.9004,1889.9941,1885.5020,1873.0222,1864.7738,1859.2524,1851.7393,1844.4214,1841.5254,1836.3123,1824.4889,1817.2945,1811.1020,1807.3623,1799.8810,1793.2655,1790.5841,1775.2817,1777.7508,1766.4306,1761.3837,1753.9131,1753.9052,1747.2802,1737.3377,1730.6829,1728.7996,1726.8579,1712.6655,1712.3417,1701.2171,1699.9190,1692.0091,1688.8071,1683.8115,1679.4107,1673.4341,1667.4996,1661.0377,1658.0758,1657.7349,1648.5083,1639.4818,1635.3397,1630.1655,1630.1187,1621.1361,1620.8627,1611.1143,1607.1020,1603.3905,1597.0552,1590.0627,1585.3405,1576.6456,1572.6182,1567.4663,1565.7198,1559.2456,1561.0052,1548.9254,1539.5797,1537.3433,1529.3814,1527.8091,1530.2341,1523.9040,1513.9925,1512.0889,1499.6194,1496.5647,1578.2774,1496.7794,1482.7738,1485.3095,1476.7254,1473.1325,1464.9568,1462.4210,1463.7353,1456.2198,1451.4766,1445.3825,1442.9298,1437.9920,1430.9905,1431.9901,1427.3441,1421.7218,1416.9131,1416.4492,1411.2012,1404.6060,1400.7460,1395.4587,1392.2552,1395.2611,1386.8433,1383.9127,1378.8591,1373.0595,1391.8881,1366.5282,1361.2278,1359.2313,1357.1516,1354.1024,1352.3087,1344.7921,1345.5214,1338.7436,1335.6845,1330.4401,1328.5202,1325.8306,1318.2643,1315.7004,1310.3163,1309.8583,1306.4857,1308.1607,1300.8937,1296.7016,1293.8151,1288.5651,1289.1829,1294.5631,1282.2607,1277.6226,1280.6571,1272.3520,1268.7016,1263.5810,1260.4365,1259.1151,1273.9627,1257.6722,1251.6861,1247.4329,1243.7314,1239.5135,1241.0643,1236.0274,1235.6389,1230.6107,1252.3008,1227.7048,1221.5794,1217.4206,1212.8651,1214.6068,1213.9806,1211.8802,1208.0750,1204.1909,1200.3750,1200.3750,1200.3750
